time_x,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,Gap,time_u,thrust,roll angle,pitch angle,yaw angle
472.4,-2.809023046,1.775640367,3.323793414,-0.079379593,-0.124870672,-0.137913055,1.612858608,1.97497144,1.73975376,-0.081927076,0.037344021,-0.125312039,,472.4,4.650659971,-0.001620499,-0.000826442,-0.003434078
472.5,-2.638529274,1.924464743,3.500066853,-0.024674253,-0.050605135,-0.079967159,1.679126513,2.000024619,1.665253304,-0.137536741,-0.029061266,-0.195318653,,472.5,4.50527248,-0.001533189,-0.001397472,-0.002030952
472.6,-2.528547786,2.053236607,3.568792946,-0.074306969,-0.094025922,-0.137750217,1.797930478,1.827055135,1.384808666,-0.159598829,-0.064827258,-0.184764792,,472.6,4.752518096,-0.000174935,0.000835053,-0.00137477
472.7,-2.368555191,2.10075418,3.504272858,-0.095940523,-0.122403417,-0.149571702,1.826414493,1.825789023,1.664522252,-0.114414372,0.019943503,-0.179361156,,472.7,4.57143755,-0.000864582,-0.000273504,-0.001127847
472.8,-2.223562113,2.252394152,3.75250879,-0.067536783,-0.06788798,-0.140038592,1.89848109,1.810355724,1.489511493,-0.12534536,-0.010845327,-0.160841973,,472.8,4.487140742,-0.001169356,-0.000799479,-0.001324336
472.9,-2.09287778,2.357418358,3.770783801,-0.094821041,-0.094100033,-0.156832437,2.006283038,1.658106606,1.304984002,-0.156671793,-0.044346791,-0.179590162,,472.9,4.643965038,5.69071E-07,0.000779675,-0.000574779
473,-1.958234583,2.370002045,3.714673303,-0.151597771,-0.150889901,-0.21170027,1.998313957,1.53319023,1.426721129,-0.146461327,-0.007654784,-0.196982648,,473,4.640901745,0.001010151,0.001579554,0.002011295
473.1,-1.750700811,2.519706607,3.936769827,-0.081991772,-0.063178758,-0.156181348,2.173610329,1.596070935,1.550689358,-0.036759363,0.089202515,-0.075919984,,473.1,4.217697548,-0.002778257,-0.00244939,-0.003148826
473.2,-1.583391897,2.627524575,4.078062603,-0.072767385,-0.042160576,-0.141810725,2.238939953,1.36904699,0.909903392,-0.219541889,-0.104707015,-0.214476411,,473.2,4.63240703,0.00101401,0.001448373,0.001607083
473.3,-1.4311763,2.601303215,3.811513168,-0.180373281,-0.15628856,-0.2354491,2.279693302,1.201459129,1.266165428,-0.101103384,0.046603622,-0.13360836,,473.3,4.594227376,0.000761779,0.001323821,0.000946409
473.4,-1.240372978,2.64454795,4.042847278,-0.119650426,-0.074323093,-0.189313097,2.307908669,1.224182566,1.347904343,-0.080119205,0.052794878,-0.128106576,,473.4,4.258159488,-0.000930787,-0.000448089,0.001552484
473.5,-1.082578406,2.77007827,4.22280936,-0.110008805,-0.054593484,-0.187279171,2.419939453,1.058775678,0.840236366,-0.144583481,-0.008585661,-0.104194405,,473.5,4.494240409,0.000380108,0.000748355,0.001103703
473.6,-0.885225047,2.763161456,4.021948158,-0.154611294,-0.090929718,-0.194633429,2.474032977,0.885487074,1.010575952,-0.103947906,0.035600301,-0.120633794,,473.6,4.460458676,0.000616519,0.000918421,0.00200859
473.7,-0.706746076,2.753117632,4.136245242,-0.150720956,-0.079009939,-0.214547195,2.478481591,0.793674204,0.953291363,-0.097493708,0.040709101,-0.103135478,,473.7,4.386393629,0.000605885,0.000726498,0.002891037
473.8,-0.557757548,2.777396783,4.183886187,-0.164158794,-0.083799786,-0.223224711,2.518733632,0.631597664,0.803667994,-0.104618876,0.029772838,-0.086370359,,473.8,4.435593282,0.001280826,0.001241714,0.002744856
473.9,-0.354880577,2.785106136,4.185460042,-0.156512758,-0.068977286,-0.205132043,2.58973307,0.510109418,0.818811509,-0.060021536,0.070023143,-0.069704157,,473.9,4.335372858,0.000389813,0.000449541,0.00290212
474,-0.164625116,2.777031842,4.241712033,-0.147682847,-0.052342591,-0.207478031,2.619956419,0.352027312,0.632119817,-0.098174561,0.037240038,-0.064379983,,474,4.3771494,0.001285625,0.000958571,0.003373083
474.1,0.021803272,2.746461948,4.200121885,-0.169084872,-0.063287597,-0.209842523,2.659689275,0.188702396,0.605061652,-0.060059035,0.06441272,-0.047698729,,474.1,4.366463389,0.001250049,0.000824022,0.003088258
474.2,0.266190956,2.753060718,4.26544706,-0.112475287,-0.002545023,-0.161110567,2.748827298,0.137396902,0.583115692,-0.019165593,0.100140365,-0.009452327,,474.2,4.207057979,-0.00053444,-0.000554756,0.004119806
474.3,0.416328565,2.690322742,4.245857817,-0.152023055,-0.035570316,-0.200736732,2.695626442,-0.125510995,0.284170707,-0.139431225,0.000281613,-0.024787558,,474.3,4.432348711,0.003119061,0.001865405,0.002636163
474.4,0.58177903,2.565567594,4.103564064,-0.217340793,-0.085652507,-0.218281775,2.664391049,-0.256394383,0.442403256,0.007875414,0.10032766,-0.058708596,,474.4,4.345701665,0.001831389,0.00080046,0.004039676
474.5,0.791651317,2.570418861,4.261375236,-0.111905776,0.005650598,-0.187619111,2.734158991,-0.286453107,0.355745205,0.004333479,0.099451957,0.01819388,,474.5,4.182192142,-8.88416E-05,-0.000568693,0.004300744
474.6,0.952634519,2.526504554,4.251688348,-0.144699753,-0.017487654,-0.187786674,2.726204231,-0.5538209,0.059353744,-0.101579143,0.020607987,0.006803738,,474.6,4.363193555,0.003163423,0.001433923,0.002427051
474.7,1.151175996,2.36486652,4.079574144,-0.193936578,-0.049212411,-0.194660567,2.698319571,-0.667986613,0.163075313,0.037873324,0.107810366,-0.029252372,,474.7,4.302313958,0.001723987,0.000271025,0.003822857
474.8,1.339837229,2.320699664,4.171292942,-0.112769915,0.014191674,-0.18541363,2.723845591,-0.740185657,0.051125128,0.007783862,0.083767766,0.027749126,,474.8,4.232931238,0.000897384,-0.000302663,0.003434599
474.9,1.522498663,2.264811151,4.15487992,-0.124129486,0.011346299,-0.161973141,2.736919511,-0.922074121,-0.077499536,-0.024220734,0.064037578,0.027075288,,474.9,4.263743393,0.002149784,0.000253778,0.002352131
475,1.706859916,2.09409498,4.040762056,-0.155068077,-0.009948241,-0.178354086,2.676775002,-1.050785418,-0.141360931,0.019313427,0.075488681,-0.005528149,,475,4.278766006,0.00227755,0.000372218,0.00313931
475.1,1.85536795,1.978354138,4.005677523,-0.143646097,-0.008567744,-0.197793362,2.638484107,-1.170395981,-0.22235205,0.0280108,0.07869671,0.012007243,,475.1,4.265918719,0.002213459,0.000260123,0.002923128
475.2,2.013900462,1.874279999,3.976106981,-0.137390834,-0.000626138,-0.188477302,2.624920094,-1.302259288,-0.311574438,0.034802873,0.079348897,0.014855855,,475.2,4.258245256,0.00229025,0.000147064,0.002630801
475.3,2.179647978,1.734843939,3.912638623,-0.136762812,8.58073E-06,-0.190880326,2.598991512,-1.43561704,-0.394666161,0.042873623,0.074713635,0.010448412,,475.3,4.254772698,0.002476812,0.000271053,0.002580608
475.4,2.345133465,1.591711812,3.852424633,-0.131562929,0.001944379,-0.192658448,2.57548094,-1.556034933,-0.475269328,0.059466702,0.082960771,0.014323463,,475.4,4.250715596,0.00237904,0.000126603,0.002275635
475.5,2.495347131,1.434413826,3.779287758,-0.13340381,-0.001717383,-0.201929759,2.532283127,-1.694292782,-0.566180413,0.055067026,0.070334861,0.002656446,,475.5,4.246413837,0.002886759,0.000465086,0.002551638
475.6,2.662761153,1.286958409,3.71918288,-0.120087464,0.009069898,-0.194920596,2.528478679,-1.787741919,-0.639933053,0.096642078,0.09822104,0.02373753,,475.6,4.251152616,0.002060368,-0.00016423,0.001400948
475.7,2.870303934,1.179821778,3.690099908,-0.059768249,0.063886667,-0.146592983,2.565390256,-1.837068325,-0.660971942,0.102358996,0.107297484,0.03368586,,475.7,4.240955074,0.000885027,-0.001154601,-0.000203448
475.8,3.033924352,1.013048791,3.615764848,-0.070540132,0.05378273,-0.160571808,2.481073422,-1.951530296,-0.669002858,0.042127824,0.0504875,-0.017232212,,475.8,4.161285013,0.002614445,0.000244601,0.001284945
475.9,3.185092697,0.81529423,3.552105895,-0.095510473,0.031131423,-0.186112051,2.421566392,-1.998484933,-0.849717141,0.120577382,0.106716487,0.014872157,,475.9,4.224131348,0.001786094,-0.000389484,-1.32741E-05
476,3.301049877,0.649700451,3.412312562,-0.076770428,0.041197197,-0.18997839,2.341658518,-2.102706842,-0.920397358,0.079272775,0.065059443,-0.028812446,,476,4.233294675,0.002536391,0.000272142,0.00129245
476.1,3.420016131,0.483752955,3.333311073,-0.090971785,0.025462319,-0.212763369,2.289246402,-2.17447624,-0.96290575,0.118142557,0.092579744,-0.000428623,,476.1,4.198873863,0.002298611,0.000108998,0.000263948
476.2,3.592731446,0.342097272,3.285698725,-0.036941055,0.074446665,-0.168714504,2.303024043,-2.186475347,-1.069751942,0.144627544,0.115046458,0.004883928,,476.2,4.29148151,0.000761561,-0.000966963,-0.002218248
476.3,3.722670204,0.17636634,3.160433225,-0.037620394,0.069607617,-0.18651592,2.19091818,-2.259169391,-0.963417582,0.06981974,0.053946882,-0.069336905,,476.3,4.142449084,0.002498067,0.000418501,0.00059812
476.4,3.873714484,0.005203904,3.162841532,-0.039240591,0.073427073,-0.196663173,2.17493812,-2.231612481,-1.175421306,0.171895158,0.133232529,0.012598221,,476.4,4.256899114,0.000541892,-0.001023081,-0.003501746
476.5,4.000163015,-0.14489375,2.99752126,0.002346645,0.104297355,-0.170857142,2.08156631,-2.274483878,-1.133738984,0.087778815,0.066161341,-0.089496126,,476.5,4.229136826,0.001558233,-0.000161386,-0.000945475
476.6,4.116775984,-0.301796996,2.956024557,-0.01921539,0.088551287,-0.21131293,1.993337332,-2.235684833,-1.14999498,0.143761827,0.106659026,-0.031187345,,476.6,4.172588208,0.000919268,-0.000574444,-0.002826149
476.7,4.205789382,-0.477709453,2.860086297,-0.009011552,0.09205084,-0.209113214,1.889864351,-2.272690624,-1.342209027,0.106152107,0.072006152,-0.093594134,,476.7,4.252971808,0.001624535,0.000111692,-0.000954587
476.8,4.317461412,-0.607439191,2.727539752,0.005266561,0.105249171,-0.217358691,1.840251815,-2.224500826,-1.298656818,0.162342496,0.119428009,-0.036878158,,476.8,4.254444007,0.000273986,-0.000996331,-0.00384135
476.9,4.406550208,-0.759197216,2.652528812,0.022637319,0.117496961,-0.210655945,1.717528001,-2.215198144,-1.350639296,0.098374142,0.060914454,-0.118146992,,476.9,4.237141454,0.00131714,-3.75254E-05,-0.001196334
477,4.481167249,-0.911213386,2.552637798,0.001520953,0.096207395,-0.252660908,1.611050637,-2.165076398,-1.412489232,0.146636618,0.098193806,-0.065771546,,477,4.228355635,0.000806557,-0.000368074,-0.002339423
477.1,4.54673334,-1.053005641,2.43969289,0.022050955,0.110626274,-0.2422086,1.531797294,-2.16720885,-1.546263912,0.125628074,0.077536922,-0.100791696,,477.1,4.313722491,0.000929346,-0.000191309,-0.001699023
477.2,4.605943511,-1.19894122,2.282132103,0.013261419,0.098319683,-0.271125364,1.409768734,-2.120746147,-1.50017343,0.129564369,0.076950092,-0.097847706,,477.2,4.250352374,0.001100664,1.60896E-05,-0.000965988
477.3,4.697056822,-1.296186522,2.247463143,0.054106388,0.135752326,-0.243328837,1.398428399,-2.042661734,-1.628312303,0.170196996,0.112227154,-0.057496682,,477.3,4.391550744,-0.000487139,-0.001430311,-0.004221227
477.4,4.738837172,-1.444870906,2.057559028,0.042852907,0.118109475,-0.268674989,1.181608596,-1.976811271,-1.505880662,0.074938545,0.017964701,-0.167173758,,477.4,4.221786204,0.001743394,0.000616559,0.001724484
477.5,4.761914799,-1.558145023,2.039134977,0.018379037,0.089970654,-0.3149255,1.140144123,-1.921367911,-1.77571136,0.179489119,0.109323999,-0.030398636,,477.5,4.355172486,0.000113607,-0.000707319,-0.002296513
477.6,4.830959032,-1.651249281,1.831385719,0.082270243,0.144988033,-0.249512793,1.103427072,-1.885582141,-1.742696336,0.127757635,0.062885517,-0.11077543,,477.6,4.447312554,-4.95898E-05,-0.000830086,-0.001628711
477.7,4.890500896,-1.749040078,1.736880417,0.074519863,0.135935225,-0.283314599,0.940205998,-1.68089377,-1.600857107,0.129216033,0.058047769,-0.095675226,,477.7,4.304372846,-3.44702E-05,-0.000789406,-0.000763166
477.8,4.868330554,-1.849107406,1.686845496,0.047898106,0.102954702,-0.318187629,0.811076633,-1.658003365,-1.863387633,0.102992656,0.026879971,-0.107964158,,477.8,4.356971079,0.001108546,0.000258461,0.001914089
477.9,4.867785282,-1.958106405,1.460632197,0.037640599,0.084158547,-0.337240702,0.756873531,-1.637803033,-1.931877638,0.149109621,0.062367049,-0.053276447,,477.9,4.422092686,0.000461252,-0.000173159,0.00091285
478,4.963209817,-1.981390965,1.367703868,0.128256198,0.165602254,-0.25424821,0.82007696,-1.496005092,-1.890729175,0.181926869,0.096285989,-0.019821867,,478,4.586372671,-0.002091182,-0.002547017,-0.003951567
478.1,5.010248782,-2.051653776,1.242426377,0.132151976,0.162818985,-0.262692807,0.554098565,-1.199487128,-1.672595445,0.056671597,-0.024221417,-0.148564724,,478.1,4.358071272,7.83155E-05,-0.000382118,0.002711822
478.2,4.953011224,-2.066437568,1.261167844,0.070600166,0.10163701,-0.337686674,0.45469292,-1.095357464,-1.991959917,0.133458335,0.046658242,-0.013449936,,478.2,4.426548948,-0.000375999,-0.000842046,0.000701964
478.3,4.930644292,-2.122435448,1.000266748,0.094915427,0.11562885,-0.300265634,0.437403853,-1.131932315,-2.078192704,0.106107982,0.009952919,-0.067247491,,478.3,4.55333618,-0.000245284,-0.000387324,0.002328246
478.4,4.991481128,-2.150106999,0.84867914,0.132768793,0.143976107,-0.283080956,0.408043424,-0.900438949,-1.945551073,0.14903191,0.058352899,0.007039619,,478.4,4.558584461,-0.002146414,-0.002084008,-0.001206024
478.5,4.993032917,-2.151216087,0.781319556,0.144994629,0.150405029,-0.267856645,0.256916712,-0.691903042,-1.975243446,0.05542532,-0.028623905,-0.082471275,,478.5,4.52811684,-0.000790162,-0.00066486,0.00289341
478.6,4.947234091,-2.145037353,0.659352411,0.098340346,0.103791446,-0.320525988,0.13307977,-0.529114688,-2.072733466,0.098758025,0.011626248,0.000236678,,478.6,4.524181172,-0.000928979,-0.000793087,0.002319842
478.7,4.952801161,-2.087217228,0.538870638,0.156946674,0.153758609,-0.252770269,0.200063924,-0.458837174,-2.142098793,0.123248832,0.030514596,0.022012298,,478.7,4.66905355,-0.002797833,-0.002198569,-0.000563525
478.8,4.916013154,-2.151840007,0.293221735,0.115323429,0.102027384,-0.30291818,-0.091574689,-0.228872621,-2.062259019,-0.008562273,-0.086044278,-0.089838046,,478.8,4.538735197,0.000526674,0.000838616,0.007409339
478.9,4.837047736,-2.071375484,0.259282495,0.08140645,0.072050632,-0.332782655,-0.018198416,-0.188526172,-2.256857373,0.142937277,0.050880719,0.11029669,,478.9,4.647440252,-0.002000198,-0.001315289,0.000650669
479,4.882168711,-2.040305314,0.03603477,0.176205643,0.149029426,-0.223143367,0.018120585,-0.118921222,-2.178900633,0.060376425,-0.018869672,-0.010649515,,479,4.731601964,-0.002593211,-0.001275046,0.002259714
479.1,4.891986386,-2.018311478,-0.083026684,0.145592601,0.123202146,-0.271008912,-0.210533449,0.290504061,-2.114492996,0.030385148,-0.029415287,0.027814592,,479.1,4.636970251,-0.001994496,-0.000776115,0.002781598
479.2,4.80143272,-1.868476183,-0.126839727,0.131820646,0.113193886,-0.257570073,-0.228644651,0.364171855,-2.270491307,0.046871074,-0.017540561,0.041897389,,479.2,4.708426727,-0.002274902,-0.00087779,0.002469955
479.3,4.78602242,-1.811155147,-0.339353176,0.148499758,0.123160384,-0.24265864,-0.284676241,0.497889788,-2.237380316,0.036339069,-0.022724487,0.046323122,,479.3,4.73314975,-0.002734546,-0.000967917,0.002516872
479.4,4.733404888,-1.743393444,-0.478430535,0.133808769,0.106924121,-0.250673605,-0.400884422,0.680414712,-2.265815454,-3.97374E-06,-0.043959965,0.042091516,,479.4,4.746481068,-0.002041458,-0.000298659,0.003338998
479.5,4.61513179,-1.685425009,-0.662368021,0.072312321,0.050130092,-0.296104244,-0.518970413,0.723146782,-2.324080567,-0.015725977,-0.061248798,0.027820225,,479.5,4.771314108,-0.000402435,0.000979138,0.005185234
479.6,4.542771455,-1.619054656,-0.834123296,0.067252191,0.042715052,-0.297682436,-0.452552232,0.659453024,-2.300761283,0.053699061,-0.009675667,0.079680948,,479.6,4.794813324,-0.001715581,0.000256247,0.003951491
479.7,4.55854574,-1.566975686,-0.979926044,0.121775843,0.084703201,-0.249839759,-0.422092909,0.756951429,-2.27175085,0.018410721,-0.021391323,0.081614419,,479.7,4.830775525,-0.002554676,-4.4794E-05,0.003562048
479.8,4.575375846,-1.447320632,-1.07742939,0.141118361,0.109800428,-0.211405679,-0.482797321,1.071634542,-2.253537882,0.003821278,-0.009060033,0.107457539,,479.8,4.825030448,-0.003369024,-0.00068987,0.002769872
479.9,4.499864307,-1.293665996,-1.19572931,0.114059128,0.09172615,-0.216487528,-0.644739302,1.236809197,-2.316967515,-0.056927673,-0.057723927,0.078670765,,479.9,4.870497392,-0.001933161,0.000406476,0.003327703
480,4.427364216,-1.127313965,-1.318965318,0.10894083,0.093659957,-0.198546701,-0.644547624,1.340333752,-2.259247218,0.014898273,0.001999553,0.116610591,,480,4.844201435,-0.003623308,-0.000617722,0.003100504
480.1,4.362240616,-1.024063979,-1.46526769,0.118899876,0.095941379,-0.198330514,-0.754116819,1.413409564,-2.320468648,-0.080706486,-0.060030963,0.101795958,,480.1,4.919617305,-0.002171096,0.000542175,0.003263758
480.2,4.248558768,-0.929401194,-1.651588992,0.051318752,0.046400317,-0.21879004,-0.86631451,1.53939253,-2.284826905,-0.047563481,-0.035953172,0.092725524,,480.2,4.935066561,-0.001584273,0.000607649,0.002547035
480.3,4.215253854,-0.720945564,-1.716416476,0.11872592,0.110328191,-0.161814859,-0.727456873,1.52341674,-2.169515592,0.019111361,0.012777505,0.129855789,,480.3,4.861096329,-0.00471023,-0.000339041,0.00545393
480.4,4.166385681,-0.674398026,-1.87931406,0.103178264,0.084584014,-0.184235556,-0.997692368,1.735531186,-2.363956446,-0.158623377,-0.064216862,0.166627796,,480.4,5.045086331,-0.001201678,0.000888068,0.001261874
480.5,4.032882847,-0.453919128,-2.030985121,0.04649339,0.077447836,-0.130945042,-0.976443802,1.873370432,-2.13986468,0.001300338,0.002511253,0.101714428,,480.5,4.929566651,-0.00357019,-0.000128158,0.004351555
480.6,3.968099653,-0.29142882,-2.094412372,0.103983214,0.097145292,-0.161326831,-1.066882333,1.771130264,-2.221543328,-0.112667601,-0.044190889,0.169732771,,480.6,4.994112617,-0.002600969,0.000883061,0.003672653
480.7,3.894301293,-0.183271481,-2.245347844,0.076399858,0.099192521,-0.096304543,-1.119650038,2.065317207,-2.193250205,-0.060828661,0.015716246,0.18431271,,480.7,5.031103336,-0.003546307,0.000167638,0.004913912
480.8,3.777255298,0.037657293,-2.370371173,0.07336902,0.104078275,-0.101554126,-1.274955622,2.050210766,-2.150417886,-0.128825223,-0.029263598,0.204162398,,480.8,5.051778105,-0.002409246,0.000631899,0.003182349
480.9,3.64255778,0.171582966,-2.479894742,0.041729769,0.089773391,-0.075703909,-1.374186483,2.135341485,-2.12415758,-0.086752546,-0.010283496,0.177578663,,480.9,5.077232352,-0.002814229,0.000379417,0.003734373
481,3.533673592,0.360551453,-2.580345102,0.069830505,0.112955357,-0.060935227,-1.415282933,2.131828362,-2.037506551,-0.100215227,-0.005265171,0.210228109,,481,5.058164728,-0.003292485,0.000964707,0.00621791
481.1,3.403811116,0.474998751,-2.699739062,0.036813748,0.093557062,-0.054936827,-1.600066514,2.234841591,-2.110639262,-0.147788326,0.000912684,0.258847778,,481.1,5.179026777,-0.001977329,0.000376225,0.002165791
481.2,3.243000418,0.676034671,-2.830787874,0.021110819,0.109310587,-0.008986712,-1.648355658,2.225305055,-1.915969542,-0.093314198,-0.015297131,0.187470892,,481.2,5.110662462,-0.002954515,0.000733561,0.005522224
481.3,3.088165877,0.785233376,-2.909740893,0.008398712,0.075652671,-0.053617954,-1.838450438,2.153461413,-1.98913794,-0.164346205,-0.019906556,0.246666652,,481.3,5.203319804,-0.001327925,0.000417724,0.00063955
481.4,2.896816756,0.900721027,-3.05457726,-0.030636661,0.073182532,-0.015711652,-1.846497234,2.144949812,-1.83698943,-0.103999691,-0.03709302,0.144353204,,481.4,5.18458164,-0.001826787,0.000406624,0.002458968
481.5,2.761122732,1.022700186,-3.135557176,-0.027146382,0.050741901,-0.062709104,-1.942637325,1.990786033,-1.800862487,-0.141121029,-0.043431048,0.175801035,,481.5,5.198692244,-0.001053297,0.000494159,0.00018534
481.6,2.618941887,1.115297423,-3.216531516,-0.032224462,0.062363215,-0.022005767,-1.915574791,2.009176194,-1.73176493,-0.098498238,-0.026094111,0.142912053,,481.6,5.202816441,-0.00195074,0.000501366,0.003062119
481.7,2.547663541,1.299172558,-3.262515513,0.018834226,0.105597944,0.011757152,-1.938094917,2.026770898,-1.66793464,-0.11008756,0.010675236,0.242552952,,481.7,5.203771233,-0.002862528,0.001269932,0.006991727
481.8,2.37599899,1.406004465,-3.362629678,-0.023102051,0.090389927,0.037969161,-2.182832625,2.108150315,-1.757187554,-0.183447328,0.01694419,0.316247039,,481.8,5.373246083,-0.000919797,8.6133E-05,0.000573395
481.9,2.135665481,1.582673492,-3.485611732,-0.063418215,0.097847121,0.084458386,-2.260657003,1.977046907,-1.489969077,-0.112381125,-0.037606236,0.181010886,,481.9,5.278686678,-0.001634999,0.000268582,0.00290525
482,1.95515142,1.652255442,-3.483555045,-0.048753626,0.068162177,0.034960924,-2.364704244,1.789645738,-1.519157087,-0.147470927,-0.025909933,0.230973915,,482,5.297385994,-0.001053909,0.000188812,0.000531693
482.1,1.731444639,1.666706383,-3.614408491,-0.098889545,0.04420471,0.042416268,-2.418514074,1.739676748,-1.486046957,-0.150333005,-0.055179309,0.15969846,,482.1,5.400923682,0.000266231,-1.29766E-05,-0.002082687
482.2,1.551276138,1.762956058,-3.706122422,-0.116196915,0.023835275,0.015544936,-2.417772284,1.493462367,-1.273091454,-0.100477457,-0.065988526,0.094170628,,482.2,5.318719875,-2.26137E-05,0.000118176,-0.001484518
482.3,1.43009804,1.797842034,-3.677292921,-0.071779965,0.041796062,0.023625639,-2.345617463,1.392283604,-1.261605189,-0.087636073,-0.032047875,0.127967389,,482.3,5.283581525,-0.001337187,4.01369E-06,0.001462142
482.4,1.302725354,1.851535855,-3.754113918,-0.071401211,0.051486759,0.045295057,-2.423962286,1.428419645,-1.322596725,-0.146736942,-0.037395156,0.193145138,,482.4,5.414745778,-0.000292625,-4.89848E-05,-0.000934398
482.5,1.096997645,1.957544406,-3.862980399,-0.115852981,0.038327183,0.071584508,-2.517018014,1.324596966,-1.165529024,-0.115268239,-0.054636997,0.131165038,,482.5,5.424908276,0.000201025,-0.00018752,-0.001975236
482.6,0.907017156,2.020719936,-3.856426599,-0.099940216,0.038988635,0.064349179,-2.490375302,1.112403317,-1.047450769,-0.085441344,-0.048234775,0.113702873,,482.6,5.353893718,-0.000578202,-0.00023536,-0.000308522
482.7,0.718973482,1.971245607,-3.909167775,-0.126213226,0.004146666,0.031515512,-2.580374404,0.997830833,-1.128605612,-0.146625707,-0.077402841,0.120635814,,482.7,5.510417915,0.001698664,0.000321965,-0.004882235
482.8,0.560211348,2.04854282,-3.967468549,-0.119297385,0.028649088,0.080190415,-2.446704276,0.859373969,-0.831007004,-0.014469476,-0.024156347,0.046941115,,482.8,5.33571251,-0.001247949,-0.00067369,0.001388674
482.9,0.455772166,2.051879358,-3.903211347,-0.0644122,0.047948667,0.056882007,-2.499245882,0.776021841,-0.996037857,-0.137921453,-0.057640171,0.184174767,,482.9,5.447796825,5.03261E-05,-0.000143447,-0.001950747
483,0.268040294,2.080059362,-4.020176772,-0.118725833,0.035257494,0.125113314,-2.594778771,0.821905502,-0.895438219,-0.082187581,-0.044558255,0.111871635,,483,5.513385322,0.000170307,-0.000585546,-0.002172123
483.1,0.014565859,2.128239636,-4.06754437,-0.138982702,0.003276097,0.067329963,-2.628636966,0.506757583,-0.754044446,-0.107200859,-0.089180561,0.072866775,,483.1,5.502618026,0.001802497,0.000385509,-0.004180285
483.2,-0.133471538,2.064279627,-4.029042544,-0.128054357,0.00549272,0.081540542,-2.522663108,0.37094033,-0.652497777,-0.011401062,-0.02788948,0.043770838,,483.2,5.435688216,-0.000262195,-0.000720247,-0.001081011
483.3,-0.238429554,2.053750831,-4.015278613,-0.073671157,0.042056888,0.089546001,-2.493610028,0.300085508,-0.670060893,-0.084326183,-0.057597006,0.120104923,,483.3,5.466434992,-7.33878E-05,-0.000524088,-0.001310413
483.4,-0.390737965,2.058058548,-4.058112241,-0.103422322,0.031145602,0.130853121,-2.600076214,0.331098748,-0.655348257,-0.072912159,-0.0535687,0.115786836,,483.4,5.550808392,0.000432144,-0.000631409,-0.003027686
483.5,-0.640137119,2.084541534,-4.111971369,-0.12710874,0.008432083,0.11349077,-2.625171405,0.116135625,-0.503880103,-0.069934959,-0.079460705,0.054393389,,483.5,5.539757463,0.001416166,2.61546E-05,-0.003434619
483.6,-0.80128677,2.022197366,-4.066920944,-0.116663997,0.005803656,0.104999786,-2.552036494,-0.034181807,-0.414280702,-0.013416011,-0.041605026,0.049727759,,483.6,5.498171654,0.000267604,-0.000673024,-0.002046011
483.7,-0.937141171,1.959901696,-4.056972202,-0.094118308,0.01716655,0.106732975,-2.544652768,-0.128711563,-0.409548265,-0.059940342,-0.070588445,0.074628973,,483.7,5.540934375,0.000910983,-0.000320779,-0.002915215
483.8,-1.099870417,1.92776054,-4.076491775,-0.112781822,0.00535413,0.124278673,-2.570278589,-0.184882272,-0.329115981,-0.02657502,-0.058224355,0.053082593,,483.8,5.560837968,0.000855261,-0.000408305,-0.003049269
483.9,-1.296582964,1.893418744,-4.075105462,-0.111814987,-0.003728728,0.108569874,-2.551395462,-0.352978346,-0.239758262,-0.034808114,-0.071407944,0.035197319,,483.9,5.55969134,0.001387061,-9.84434E-06,-0.003073855
484,-1.449300389,1.809283129,-4.049085853,-0.113363459,-0.010237362,0.106748936,-2.517190427,-0.458620924,-0.172806388,-0.004931837,-0.054061725,0.03111081,,484,5.56222577,0.001090154,-0.000235842,-0.002895222
484.1,-1.591758739,1.754091451,-4.023616704,-0.092053564,0.002480354,0.116644437,-2.468403227,-0.560019729,-0.097418004,-0.005231554,-0.056239635,0.036592255,,484.1,5.552113782,0.000817916,-0.000473924,-0.002487475
484.2,-1.741072813,1.677407242,-4.003210497,-0.096363634,-0.005821472,0.117112219,-2.48847809,-0.62704747,-0.071573297,-0.016229292,-0.071791277,0.036639338,,484.2,5.594804485,0.001396827,-2.34704E-06,-0.003202773
484.3,-1.931561806,1.610002476,-4.009478251,-0.112825989,-0.026998638,0.10807808,-2.475205738,-0.753841118,0.034110186,0.003944516,-0.064185356,0.005751414,,484.3,5.594122007,0.001712551,0.000313737,-0.002777761
484.4,-2.133613905,1.468935766,-4.006578071,-0.145815956,-0.069838211,0.054063744,-2.468792527,-0.962454686,0.082725753,-0.012056163,-0.085734172,-0.025694653,,484.4,5.626921446,0.003309603,0.001849173,-0.002088252
484.5,-2.235398478,1.378686054,-3.934498811,-0.106521421,-0.039274554,0.084816445,-2.255057822,-1.090030446,0.259406218,0.103344282,0.017379995,0.022190926,,484.5,5.532325556,0.000370308,-0.000984216,-0.002529805
484.6,-2.28858792,1.252988393,-3.83914658,-0.048503314,0.009730237,0.113181123,-2.243526368,-1.114841848,0.188593141,-0.009535933,-0.090070761,0.012501965,,484.6,5.603666678,0.001521989,0.00011689,-0.002215293
484.7,-2.444393716,1.19400401,-3.855579289,-0.091120847,-0.03508809,0.112663232,-2.307450345,-1.094585624,0.28180311,0.048032838,-0.04764401,0.017396158,,484.7,5.620809994,0.001401865,0.000211375,-0.002828608
